Data,Ticker,Abertura,Fechamento,Volume
2000-02-29,BBAS3.SA,0.4064891877752836,0.4037790298461914,2057400
2000-02-29,VALE3.SA,1.3839051002734033,1.3161615133285522,465600
2000-03-01,BBAS3.SA,0.4064891028114415,0.3983593285083771,1758600
2000-03-01,VALE3.SA,1.3161611560827213,1.3226126432418823,244800
2000-03-02,BBAS3.SA,0.41190875851770925,0.3983593285083771,1135800
2000-03-02,VALE3.SA,1.2903542870069866,1.2897089719772339,624000
2000-03-03,BBAS3.SA,0.39781737257629457,0.4010692834854126,1465200
2000-03-03,VALE3.SA,1.2903540821006148,1.2739020586013794,571200
2000-03-06,BBAS3.SA,0.4010692834854126,0.4010692834854126,0
2000-03-06,VALE3.SA,1.2739020586013794,1.2739020586013794,0
2000-03-07,BBAS3.SA,0.4010692834854126,0.4010692834854126,0
2000-03-07,VALE3.SA,1.2739020586013794,1.2739020586013794,0
2000-03-08,BBAS3.SA,0.4119086996253254,0.4173286259174347,1128600
2000-03-08,VALE3.SA,1.283257601881532,1.2809991836547852,158400
2000-03-09,BBAS3.SA,0.4010692834854126,0.4010692834854126,1582200
2000-03-09,VALE3.SA,1.258095096742677,1.254868984222412,336000
2000-03-10,BBAS3.SA,0.40648904375802963,0.41407671570777893,162000
2000-03-10,VALE3.SA,1.258095378995269,1.2258362770080566,211200
2000-03-13,BBAS3.SA,0.41407671570777893,0.41407671570777893,0
2000-03-13,VALE3.SA,1.2258362770080566,1.2258362770080566,0
2000-03-14,BBAS3.SA,0.39835922948970826,0.3815575838088989,1423800
2000-03-14,VALE3.SA,1.2129329299379208,1.1613188982009888,475200
2000-03-15,BBAS3.SA,0.3956491740820124,0.37667977809906006,2028600
2000-03-15,VALE3.SA,1.1613188982009888,1.1613188982009888,216000
2000-03-16,BBAS3.SA,0.38914543451347056,0.3793897032737732,1344600
2000-03-16,VALE3.SA,1.1613187815137578,1.1806740760803223,13742400
2000-03-17,BBAS3.SA,0.37938971619689876,0.3685500919818878,705600
2000-03-17,VALE3.SA,1.1935774889118735,1.1706736087799072,6254400
2000-03-20,BBAS3.SA,0.3652980563192452,0.3517483174800873,610200
2000-03-20,VALE3.SA,1.170996448226449,1.0968009233474731,1041600
2000-03-21,BBAS3.SA,0.352290574177483,0.3495807647705078,3186000
2000-03-21,VALE3.SA,1.1129302552031501,1.1309949159622192,81600
2000-03-22,BBAS3.SA,0.3517485585722143,0.35229066014289856,6768000
2000-03-22,VALE3.SA,1.1422858836018395,1.1516410112380981,2020800
2000-03-23,BBAS3.SA,0.3550003835844582,0.3495807647705078,586800
2000-03-23,VALE3.SA,1.140350106978522,1.1774476766586304,681600
2000-03-24,BBAS3.SA,0.35229045474959186,0.3544585108757019,547200
2000-03-24,VALE3.SA,1.19357726001608,1.2419655323028564,1377600
2000-03-27,BBAS3.SA,0.357710597892043,0.34687066078186035,667800
2000-03-27,VALE3.SA,1.2580952207290494,1.2742244005203247,1262400
2000-03-28,BBAS3.SA,0.3517484692054349,0.3371148705482483,646200
2000-03-28,VALE3.SA,1.2580955484040754,1.2355140447616577,1233600
2000-03-29,BBAS3.SA,0.33874072156351415,0.34145084023475647,961200
2000-03-29,VALE3.SA,1.2580954792896215,1.2587404251098633,772800
2000-03-30,BBAS3.SA,0.33874062017741013,0.33928272128105164,547200
2000-03-30,VALE3.SA,1.2613214020474208,1.2574503421783447,28800
2000-03-31,BBAS3.SA,0.3430769030896544,0.34090888500213623,1497600
2000-03-31,VALE3.SA,1.241965733324215,1.2903540134429932,1003200
2000-04-03,BBAS3.SA,0.3409087608262553,0.32898497581481934,1555200
2000-04-03,VALE3.SA,1.2839019667139713,1.3226126432418823,585600
2000-04-04,BBAS3.SA,0.330611005253561,0.33169516921043396,2494800
2000-04-04,VALE3.SA,1.2903541165772086,1.258095383644104,1036800
2000-04-05,BBAS3.SA,0.33332109421035483,0.32519131898880005,1004400
2000-04-05,VALE3.SA,1.287128566727587,1.3064838647842407,566400
2000-04-06,BBAS3.SA,0.32790127737252184,0.31977149844169617,738000
2000-04-06,VALE3.SA,1.3226126432418823,1.3226126432418823,3528000
2000-04-07,BBAS3.SA,0.3197713569249373,0.31922927498817444,1780200
2000-04-07,VALE3.SA,1.3226130490980992,1.3064838647842407,115200
2000-04-10,BBAS3.SA,0.3192292900179392,0.30893176794052124,991800
2000-04-10,VALE3.SA,1.2968059172750896,1.28938627243042,1420800
2000-04-11,BBAS3.SA,0.3224811455916174,0.3067636787891388,1510200
2000-04-11,VALE3.SA,1.2580955728461136,1.2890640497207642,1800000
2000-04-12,BBAS3.SA,0.3197713491183501,0.3132675290107727,1692000
2000-04-12,VALE3.SA,1.2890640497207642,1.2890640497207642,0
2000-04-13,BBAS3.SA,0.313267498499562,0.3083896338939667,604800
2000-04-13,VALE3.SA,1.258095383644104,1.258095383644104,96000
2000-04-14,BBAS3.SA,0.3035118258406644,0.298091858625412,1191600
2000-04-14,VALE3.SA,1.2258365052384013,1.193577766418457,1497600
2000-04-17,BBAS3.SA,0.3051377609522023,0.3062216341495514,811800
2000-04-17,VALE3.SA,1.193577633426571,1.1613188982009888,1396800
2000-04-18,BBAS3.SA,0.30893168446604863,0.31435132026672363,1535400
2000-04-18,VALE3.SA,1.1293826358839283,1.1613188982009888,638400
2000-04-19,BBAS3.SA,0.32248114135108447,0.2997177541255951,619200
2000-04-19,VALE3.SA,1.1645448116892345,1.1322860717773438,936000
2000-04-20,BBAS3.SA,0.30893176510671083,0.3035117983818054,516600
2000-04-20,VALE3.SA,1.1935770718149221,1.188738226890564,777600
2000-04-21,BBAS3.SA,0.3035117983818054,0.3035117983818054,0
2000-04-21,VALE3.SA,1.188738226890564,1.188738226890564,0
2000-04-24,BBAS3.SA,0.30567985485025817,0.3035117983818054,657000
2000-04-24,VALE3.SA,1.1806737890353713,1.1774476766586304,6235200
2000-04-25,BBAS3.SA,0.31435147156772864,0.3045957386493683,559800
2000-04-25,VALE3.SA,1.2255139350891113,1.2255139350891113,91200
2000-04-26,BBAS3.SA,0.3116415962645186,0.30893176794052124,878400
2000-04-26,VALE3.SA,1.225836240378158,1.2871283292770386,2188800
2000-04-27,BBAS3.SA,0.2980918343912765,0.30893176794052124,2665800
2000-04-27,VALE3.SA,1.2709985916936235,1.2516433000564575,1521600
2000-04-28,BBAS3.SA,0.31651944245499664,0.32519131898880005,921600
2000-04-28,VALE3.SA,1.274224463678974,1.2903540134429932,9720000
2000-05-01,BBAS3.SA,0.32519131898880005,0.32519131898880005,0
2000-05-01,VALE3.SA,1.2903540134429932,1.2903540134429932,0
2000-05-02,BBAS3.SA,0.3409088528165178,0.335488885641098,1828800
2000-05-02,VALE3.SA,1.2742246167970357,1.2939027547836304,81600
2000-05-03,BBAS3.SA,0.33061091648747715,0.3333210349082947,441000
2000-05-03,VALE3.SA,1.2903542377208916,1.2839022874832153,2064000
2000-05-04,BBAS3.SA,0.3387407476250546,0.32790112495422363,275400
2000-05-04,VALE3.SA,1.283902000688405,1.2742244005203247,1828800
2000-05-05,BBAS3.SA,0.32519143927996624,0.32193952798843384,423000
2000-05-05,VALE3.SA,1.274224463678974,1.2903540134429932,1752000
2000-05-08,BBAS3.SA,0.3251913432512278,0.31760331988334656,487800
2000-05-08,VALE3.SA,1.290353949484861,1.2742244005203247,787200
2000-05-09,BBAS3.SA,0.3148935463072403,0.3170616030693054,486000
2000-05-09,VALE3.SA,1.258095383644104,1.258095383644104,120000
2000-05-10,BBAS3.SA,0.3170613854301387,0.3110993206501007,700200
2000-05-10,VALE3.SA,1.2903540134429932,1.2903540134429932,8472000
2000-05-11,BBAS3.SA,0.3246491496882581,0.31435132026672363,738000
2000-05-11,VALE3.SA,1.2580951562288236,1.2516433000564575,758400
2000-05-12,BBAS3.SA,0.31977141235251166,0.3170616030693054,802800
2000-05-12,VALE3.SA,1.241965995238545,1.2355140447616577,1238400
2000-05-15,BBAS3.SA,0.3192293560137893,0.32302334904670715,264600
2000-05-15,VALE3.SA,1.2419655493677215,1.254868984222412,2126400
2000-05-16,BBAS3.SA,0.32193949502469466,0.32302334904670715,828000
2000-05-16,VALE3.SA,1.274224522739751,1.2871283292770386,369600
2000-05-17,BBAS3.SA,0.31977134980236177,0.32790112495422363,561600
2000-05-17,VALE3.SA,1.2580955061193748,1.3122904300689697,1334400
2000-05-18,BBAS3.SA,0.3224812076940743,0.31814542412757874,268200
2000-05-18,VALE3.SA,1.3122901607720345,1.3387422561645508,96000
2000-05-19,BBAS3.SA,0.3197713790102297,0.32464924454689026,187200
2000-05-19,VALE3.SA,1.3064834317458087,1.37100088596344,432000
2000-05-22,BBAS3.SA,0.3197713764016642,0.31760331988334656,2345400
2000-05-22,VALE3.SA,1.3387422561645508,1.3387422561645508,566400
2000-05-23,BBAS3.SA,0.32464942845841205,0.3040540814399719,469800
2000-05-23,VALE3.SA,1.3226126782406726,1.2742244005203247,278400
2000-05-24,BBAS3.SA,0.3035118875277604,0.31380972266197205,405000
2000-05-24,VALE3.SA,1.258095383644104,1.258095383644104,2385600
2000-05-25,BBAS3.SA,0.3246492344316616,0.3035117983818054,567000
2000-05-25,VALE3.SA,1.2903541165772086,1.258095383644104,2332800
2000-05-26,BBAS3.SA,0.31109956382964565,0.3154356777667999,138600
2000-05-26,VALE3.SA,1.2580955609169515,1.2806766033172607,8054400
2000-05-29,BBAS3.SA,0.3197713491183501,0.3132675290107727,799200
2000-05-29,VALE3.SA,1.290353949484861,1.2742244005203247,187200
2000-05-30,BBAS3.SA,0.3224811201437723,0.31868743896484375,671400
2000-05-30,VALE3.SA,1.3226127068511038,1.3387422561645508,460800
2000-05-31,BBAS3.SA,0.3143514023220773,0.3035117983818054,765000
2000-05-31,VALE3.SA,1.322612719769054,1.3490651845932007,1560000
2000-06-01,BBAS3.SA,0.3062215706796898,0.31055766344070435,608400
2000-06-01,VALE3.SA,1.3226125946914433,1.3580974340438843,177600
2000-06-02,BBAS3.SA,0.31977149844169617,0.31977149844169617,905400
2000-06-02,VALE3.SA,1.3580978519595988,1.3548721075057983,600000
2000-06-05,BBAS3.SA,0.31706160093298325,0.3116416335105896,837000
2000-06-05,VALE3.SA,1.3548720031447303,1.3871307373046875,3244800
2000-06-06,BBAS3.SA,0.3116416335105896,0.3116416335105896,0
2000-06-06,VALE3.SA,1.3871307373046875,1.3871307373046875,0
2000-06-07,BBAS3.SA,0.3094736354425168,0.32193952798843384,509400
2000-06-07,VALE3.SA,1.3545490301348808,1.3742271661758423,3278400
2000-06-08,BBAS3.SA,0.32410719636705837,0.3170616030693054,664200
2000-06-08,VALE3.SA,1.3871307373046875,1.3871307373046875,787200
2000-06-09,BBAS3.SA,0.3170614842258729,0.31868743896484375,86400
2000-06-09,VALE3.SA,1.3713241572270993,1.4193896055221558,57600
2000-06-12,BBAS3.SA,0.31435132026672363,0.31435132026672363,918000
2000-06-12,VALE3.SA,1.3742272060058522,1.3258389234542847,6124800
2000-06-13,BBAS3.SA,0.3186875031780247,0.31922927498817444,604800
2000-06-13,VALE3.SA,1.3226127437977522,1.2903540134429932,518400
2000-06-14,BBAS3.SA,0.3192292670343217,0.31001561880111694,1733400
2000-06-14,VALE3.SA,1.3226126432418823,1.3226126432418823,288000
2000-06-15,BBAS3.SA,0.3186875251884597,0.32464924454689026,2260800
2000-06-15,VALE3.SA,1.3097096093536713,1.3064838647842407,4084800
2000-06-16,BBAS3.SA,0.32790115483023596,0.32627519965171814,1515600
2000-06-16,VALE3.SA,1.3064837471250834,1.3451943397521973,4128000
2000-06-19,BBAS3.SA,0.3360309898853302,0.3360309898853302,1173600
2000-06-19,VALE3.SA,1.3548719471898572,1.4032602310180664,1435200
2000-06-20,BBAS3.SA,0.3414506513769129,0.3441604971885681,1297800
2000-06-20,VALE3.SA,1.4355191587121887,1.4193896055221558,211200
2000-06-21,BBAS3.SA,0.34145091514686654,0.3685500919818878,1234800
2000-06-21,VALE3.SA,1.4193897223326228,1.4516488313674927,1382400
2000-06-22,BBAS3.SA,0.3685500919818878,0.3685500919818878,0
2000-06-22,VALE3.SA,1.4516488313674927,1.4516488313674927,0
2000-06-23,BBAS3.SA,0.36800804858240294,0.3631301820278168,563400
2000-06-23,VALE3.SA,1.4513259892392398,1.4516488313674927,2438400
2000-06-26,BBAS3.SA,0.3550003835844582,0.3495807647705078,1828800
2000-06-26,VALE3.SA,1.454874576142955,1.4516488313674927,547200
2000-06-27,BBAS3.SA,0.34524452842106873,0.35500025749206543,1283400
2000-06-27,VALE3.SA,1.4677780167115393,1.4516488313674927,273600
2000-06-28,BBAS3.SA,0.3620463347161844,0.349038690328598,700200
2000-06-28,VALE3.SA,1.4516486070797634,1.4839073419570923,528000
2000-06-29,BBAS3.SA,0.3522903913962524,0.3506644368171692,372600
2000-06-29,VALE3.SA,1.4516486764135588,1.4674553871154785,1401600
2000-06-30,BBAS3.SA,0.34687060647101653,0.3495807647705078,502200
2000-06-30,VALE3.SA,1.483907229469372,1.4513256549835205,724800
2000-07-03,BBAS3.SA,0.34958085007467976,0.35229066014289856,298800
2000-07-03,VALE3.SA,1.4513259892392398,1.4516488313674927,528000
2000-07-04,BBAS3.SA,0.3522906293369517,0.34687066078186035,739800
2000-07-04,VALE3.SA,1.4516486070797634,1.4839073419570923,1670400
2000-07-05,BBAS3.SA,0.3512065651733272,0.3517483174800873,459000
2000-07-05,VALE3.SA,1.4677777899317621,1.4839073419570923,628800
2000-07-06,BBAS3.SA,0.35825231547323055,0.3631301820278168,1458000
2000-07-06,VALE3.SA,1.5161662101745605,1.5161662101745605,2712000
2000-07-07,BBAS3.SA,0.36584034048650016,0.3631301820278168,959400
2000-07-07,VALE3.SA,1.5161660676449593,1.5164889097213745,33600
2000-07-10,BBAS3.SA,0.368550095179147,0.36584028601646423,1247400
2000-07-10,VALE3.SA,1.5161657222877343,1.5226175785064697,883200
2000-07-11,BBAS3.SA,0.357710420618668,0.3544585108757019,844200
2000-07-11,VALE3.SA,1.4839074619452168,1.4645521640777588,168000
2000-07-12,BBAS3.SA,0.3598782495268145,0.3512067198753357,613800
2000-07-12,VALE3.SA,1.4645518659438888,1.4677776098251343,24201600
2000-07-13,BBAS3.SA,0.3479546230006805,0.3419925570487976,275400
2000-07-13,VALE3.SA,1.4645518024495012,1.445196509361267,379200
2000-07-14,BBAS3.SA,0.3392826330290328,0.3452443480491638,981000
2000-07-14,VALE3.SA,1.4226155087569023,1.3774529695510864,19200
2000-07-17,BBAS3.SA,0.3398248434724779,0.3517483174800873,239400
2000-07-17,VALE3.SA,1.4032603459424215,1.5332634449005127,302400
2000-07-18,BBAS3.SA,0.35500031731151555,0.330610990524292,327600
2000-07-18,VALE3.SA,1.548425180885081,1.4839073419570923,604800
2000-07-19,BBAS3.SA,0.3414509305640771,0.3349471092224121,558000
2000-07-19,VALE3.SA,1.4839073419570923,1.4839073419570923,0
2000-07-20,BBAS3.SA,0.3387408823955087,0.34687066078186035,234000
2000-07-20,VALE3.SA,1.4839075712289742,1.4516488313674927,254400
2000-07-21,BBAS3.SA,0.34632890815115075,0.34687066078186035,473400
2000-07-21,VALE3.SA,1.4516488770342173,1.4726169109344482,1099200
2000-07-24,BBAS3.SA,0.3436187527000646,0.34578680992126465,342000
2000-07-24,VALE3.SA,1.4839074021996155,1.5000369548797607,638400
2000-07-25,BBAS3.SA,0.34253473203070567,0.3365729749202728,297000
2000-07-25,VALE3.SA,1.5000370375861367,1.5158437490463257,9600
2000-07-26,BBAS3.SA,0.3371145801986934,0.3441604971885681,549000
2000-07-26,VALE3.SA,1.5161662101745605,1.5161662101745605,633600
2000-07-27,BBAS3.SA,0.3414506492215566,0.3452443480491638,527400
2000-07-27,VALE3.SA,1.5161661383865594,1.5000369548797607,139200
2000-07-28,BBAS3.SA,0.34632863684824666,0.33874061703681946,226800
2000-07-28,VALE3.SA,1.4839073876274442,1.4355190992355347,604800
2000-07-31,BBAS3.SA,0.3414507348717887,0.33874061703681946,115200
2000-07-31,VALE3.SA,1.4355190992355347,1.4355190992355347,643200
2000-08-01,BBAS3.SA,0.33440503442054237,0.3360309898853302,226800
2000-08-01,VALE3.SA,1.4516486517572853,1.4355190992355347,336000
2000-08-02,BBAS3.SA,0.3360308704581274,0.33440491557121277,912600
2000-08-02,VALE3.SA,1.4355190992355347,1.4355190992355347,105600
2000-08-03,BBAS3.SA,0.32790091629339346,0.3452443480491638,669600
2000-08-03,VALE3.SA,1.4355190992355347,1.4355190992355347,369600
2000-08-04,BBAS3.SA,0.3506645065426306,0.3365729749202728,84600
2000-08-04,VALE3.SA,1.445196911066428,1.4742298126220703,2774400
2000-08-07,BBAS3.SA,0.34687042383986594,0.3425346612930298,379800
2000-08-07,VALE3.SA,1.4839072396704962,1.5097144842147827,1488000
2000-08-08,BBAS3.SA,0.34361842787311586,0.34741243720054626,2154600
2000-08-08,VALE3.SA,1.5161660171284312,1.50648832321167,460800
2000-08-09,BBAS3.SA,0.34958058491926125,0.3463286757469177,1332000
2000-08-09,VALE3.SA,1.5000366373428413,1.4774551391601562,2020800
2000-08-10,BBAS3.SA,0.34145070567805014,0.34036654233932495,469800
2000-08-10,VALE3.SA,1.4781003575155733,1.4706807136535645,988800
2000-08-11,BBAS3.SA,0.3365731353216876,0.34687066078186035,716400
2000-08-11,VALE3.SA,1.5161662101745605,1.5161662101745605,268800
2000-08-14,BBAS3.SA,0.34145097530084884,0.349038690328598,1216800
2000-08-14,VALE3.SA,1.5322952705412616,1.5226175785064697,753600
2000-08-15,BBAS3.SA,0.34687055647099374,0.344702810049057,833400
2000-08-15,VALE3.SA,1.5322953618531532,1.5451987981796265,273600
2000-08-16,BBAS3.SA,0.33332121149258,0.33115315437316895,2932200
2000-08-16,VALE3.SA,1.5326179383400151,1.5322954654693604,326400
2000-08-17,BBAS3.SA,0.3414506492215566,0.3452443480491638,1888200
2000-08-17,VALE3.SA,1.516166047713559,1.5645543336868286,67200
2000-08-18,BBAS3.SA,0.34524465045446895,0.33765697479248047,302400
2000-08-18,VALE3.SA,1.5645541969069041,1.5322954654693604,816000
2000-08-21,BBAS3.SA,0.33603097780901503,0.3371148705482483,405000
2000-08-21,VALE3.SA,1.5161659151639424,1.5322954654693604,57600
2000-08-22,BBAS3.SA,0.336030770562526,0.33874061703681946,804600
2000-08-22,VALE3.SA,1.5548763058402795,1.5226175785064697,412800
2000-08-23,BBAS3.SA,0.33874072156351415,0.34145084023475647,608400
2000-08-23,VALE3.SA,1.5287468199888412,1.535521149635315,115200
2000-08-24,BBAS3.SA,0.33657308142210984,0.34090888500213623,156600
2000-08-24,VALE3.SA,1.5355213062766033,1.5477797985076904,648000
2000-08-25,BBAS3.SA,0.34416085095060006,0.34687066078186035,1607400
2000-08-25,VALE3.SA,1.5477799059318342,1.5481023788452148,4656000
2000-08-28,BBAS3.SA,0.3425348952733297,0.34687066078186035,1560600
2000-08-28,VALE3.SA,1.5419730544646542,1.5451987981796265,854400
2000-08-29,BBAS3.SA,0.3419925642555687,0.3463286757469177,739800
2000-08-29,VALE3.SA,1.5451988425245513,1.535521149635315,739200
2000-08-30,BBAS3.SA,0.34578676143989323,0.3360309898853302,1155600
2000-08-30,VALE3.SA,1.5484250741512329,1.5097144842147827,1334400
2000-08-31,BBAS3.SA,0.337114750786756,0.333862841129303,1155600
2000-08-31,VALE3.SA,1.5387475967007993,1.4903593063354492,2227200
2000-09-01,BBAS3.SA,0.33603098118476454,0.3495807647705078,1895400
2000-09-01,VALE3.SA,1.5000367945605155,1.4703584909439087,2371200
2000-09-04,BBAS3.SA,0.34958064626125274,0.3544585108757019,1697400
2000-09-04,VALE3.SA,1.4742298378275045,1.493585228919983,499200
2000-09-05,BBAS3.SA,0.3544586584542734,0.349038690328598,1004400
2000-09-05,VALE3.SA,1.4935851676091936,1.5161662101745605,249600
2000-09-06,BBAS3.SA,0.34687042650186334,0.3506644368171692,585000
2000-09-06,VALE3.SA,1.5161661186388828,1.5742321014404297,782400
2000-09-07,BBAS3.SA,0.3506644368171692,0.3506644368171692,0
2000-09-07,VALE3.SA,1.5742321014404297,1.5742321014404297,0
2000-09-08,BBAS3.SA,0.3566261539763626,0.3506644368171692,554400
2000-09-08,VALE3.SA,1.5645545013327564,1.5161662101745605,1027200
2000-09-11,BBAS3.SA,0.35066467365968135,0.34687066078186035,459000
2000-09-11,VALE3.SA,1.500036543207452,1.5226175785064697,657600
2000-09-12,BBAS3.SA,0.3468704960898992,0.34145084023475647,453600
2000-09-12,VALE3.SA,1.5355212672924365,1.5097144842147827,662400
2000-09-13,BBAS3.SA,0.33657296874412523,0.3560844659805298,756000
2000-09-13,VALE3.SA,1.5097146495705132,1.5000369548797607,417600
2000-09-14,BBAS3.SA,0.352290267218342,0.3441604971885681,322200
2000-09-14,VALE3.SA,1.5000370618330356,1.4742298126220703,100800
2000-09-15,BBAS3.SA,0.33603087425303135,0.34145084023475647,246600
2000-09-15,VALE3.SA,1.474229875435852,1.4516488313674927,801600
2000-09-18,BBAS3.SA,0.3414508396274278,0.3365729749202728,286200
2000-09-18,VALE3.SA,1.4193892477468992,1.4129377603530884,369600
2000-09-19,BBAS3.SA,0.34145100235349857,0.34687066078186035,369000
2000-09-19,VALE3.SA,1.4064860331766604,1.3871307373046875,619200
2000-09-20,BBAS3.SA,0.33874053420464817,0.3441604971885681,997200
2000-09-20,VALE3.SA,1.3871308441505334,1.3548721075057983,81600
2000-09-21,BBAS3.SA,0.34145094889123107,0.3495807647705078,1321200
2000-09-21,VALE3.SA,1.3868080620807994,1.3387422561645508,624000
2000-09-22,BBAS3.SA,0.3468705442654431,0.360420286655426,657000
2000-09-22,VALE3.SA,1.3387422561645508,1.3387422561645508,1756800
2000-09-25,BBAS3.SA,0.3615039626451878,0.36367201805114746,1416600
